Order_ID,Amount,Discount,Quantity_Sold
6679,4225.0,5,80
6680,4172.0,5,16
6681,5809.0,10,21
6682,8276.0,10,2
6683,9588.0,20,67
6684,5748.0,15,98
6685,1246.0,0,89
6686,3431.0,45,77
6687,9282.0,20,56
6688,7112.0,50,68
6689,8141.0,45,38
6690,1653.0,45,67
6691,5139.0,0,39
6692,8489.0,10,69
6693,5256.0,5,10
6694,9358.0,5,72
6695,5366.0,45,12
6696,9268.0,10,45
6697,2651.0,20,55
6698,3739.0,10,27
6699,2949.0,10,57
6700,2999.0,50,64
6701,4613.0,50,13
6702,2422.0,5,66
6703,1758.0,45,72
6704,6620.0,15,36
6705,2530.0,15,53
6706,9070.0,5,52
6707,4369.0,15,52
6708,8389.0,10,90
6709,2248.0,10,36
6710,1783.0,50,26
6711,4384.0,45,43
6712,3233.0,50,61
6713,5224.0,40,56
6714,4869.0,20,70
6715,3646.0,10,70
6716,8602.0,45,62
6717,7401.0,30,76
6718,7924.0,50,55
6719,9640.0,5,92
6720,3894.0,0,3
6721,5657.0,10,32
6722,6001.0,5,37
6723,5397.0,50,76
6724,2044.0,10,2
6725,3069.0,15,59
6726,3460.0,10,15
6727,3384.0,50,63
6728,1651.0,15,1
6729,2810.0,10,51
6730,6655.0,10,34
6731,5259.0,20,35
6732,4123.0,20,91
6733,1999.0,45,45
6734,6261.0,20,44
6735,8260.0,15,41
6736,3163.0,15,30
6737,2294.0,20,44
6738,1412.0,10,84
6739,1602.0,0,46
6740,6664.0,0,58
6741,1225.0,50,55
6742,6049.0,10,31
6743,3653.0,20,88
6744,7522.0,45,26
6745,4689.0,50,25
6746,7881.0,5,47
6747,6537.0,15,4
6748,5569.0,5,27
6749,8012.0,50,76
6750,1495.0,50,83
6751,3745.0,0,28
6752,7980.0,0,41
6753,8904.0,20,55
6754,2450.0,45,77
6755,5072.0,50,24
6756,6867.0,10,90
6757,2584.0,10,27
6758,7690.0,50,10
6759,3439.0,10,62
6760,7968.0,10,98
6761,6508.0,15,59
6762,2971.0,35,16
6763,8294.0,50,92
6764,8111.0,45,24
6765,9047.0,50,80
6766,6602.0,10,1
6767,4145.0,25,58
6768,5673.0,15,59
6769,4712.0,20,85
6770,3430.0,5,64
6771,5052.0,5,94
6772,2345.0,15,46
6773,3603.0,50,17
6774,3689.0,0,62
6775,8149.0,5,56
6776,2673.0,15,7
6777,2880.0,5,14
6778,5458.0,20,16
6779,3607.0,45,9
6780,8098.0,15,94
6781,8127.0,0,7
6782,1237.0,5,28
6783,4139.0,45,42
6784,8136.0,15,19
6785,1610.0,45,91
6786,6146.0,20,94
6787,7757.0,5,31
6788,8470.0,30,42
6789,8136.0,5,1
6790,3979.0,10,5
6791,1067.0,20,39
6792,2996.0,5,69
6793,7253.0,15,50
6794,5251.0,5,91
6795,4730.0,15,17
6796,8823.0,0,22
6797,9189.0,15,98
6798,9322.0,0,51
6799,9918.0,20,34
6800,4627.0,45,69
6801,7442.0,15,76
6802,4370.0,5,54
6803,8293.0,10,28
6804,3408.0,5,1
6805,8979.0,50,29
6806,5087.0,15,75
6807,1222.0,20,88
6808,5606.0,5,79
6809,2688.0,45,33
6810,6794.0,15,1
6811,6585.0,10,12
6812,9160.0,15,80
6813,2652.0,50,93
6814,8243.0,40,20
6815,8733.0,50,28
6816,3872.0,20,60
6817,6930.0,40,93
6818,1362.0,5,4
6819,3419.0,0,17
6820,7446.0,50,66
6821,1536.0,0,15
6822,6715.0,25,91
6823,2583.0,20,77
6824,2274.0,0,9
6825,9000.0,15,82
6826,3102.0,45,38
6827,5928.0,0,48
6828,4938.0,50,21
6829,5249.0,50,1
6830,6459.0,45,6
6831,7754.0,0,1
6832,7032.0,0,82
6833,9826.0,0,79
6834,6854.0,15,72
6835,7267.0,5,93
6836,8029.0,10,91
6837,8103.0,10,36
6838,5308.0,10,48
6839,4634.0,15,49
6840,5156.0,5,83
6841,6775.0,35,18
6842,5835.0,20,49
6843,3569.0,45,3
6844,6556.0,45,25
6845,1200.0,5,81
6846,8818.0,10,73
6847,9955.0,20,90
6848,8832.0,0,37
6849,5267.0,10,35
6850,5543.0,20,50
6851,7537.0,15,41
6852,1963.0,5,20
6853,4536.0,15,32
6854,3078.0,50,24
6855,9657.0,0,2
6856,4309.0,15,55
6857,1295.0,45,4
6858,5364.0,0,58
6859,2484.0,50,86
6860,5012.0,0,37
6861,3860.0,5,54
6862,9295.0,0,13
6863,5273.0,45,43
6864,7040.0,45,47
6865,3166.0,15,61
6866,8605.0,5,98
6867,8361.0,50,30
6868,3537.0,15,2
6869,9013.0,0,99
6870,4059.0,15,53
6871,5260.0,50,82
6872,9042.0,15,63
6873,9458.0,20,34
6874,9074.0,0,9
6875,7229.0,35,72
6876,3372.0,5,89
6877,5231.0,50,52
6878,3614.0,50,45
6879,1031.0,20,5
6880,3984.0,50,47
6881,6048.0,15,84
6882,4489.0,20,58
6883,2143.0,15,45
6884,3597.0,15,6
6885,9537.0,15,97
6886,9895.0,0,40
6887,4843.0,0,76
6888,4870.0,15,60
6889,7312.0,50,23
6890,7741.0,50,1
6891,3027.0,0,69
6892,9072.0,5,90
6893,9725.0,5,72
6894,8905.0,5,61
6895,9988.0,10,89
6896,3350.0,5,45
6897,3891.0,50,65
6898,9852.0,45,75
6899,7261.0,5,54
6900,9153.0,50,40
6901,5048.0,20,66
6902,2588.0,10,8
6903,8231.0,10,17
6904,5997.0,45,94
6905,8192.0,15,36
6906,2467.0,5,6
6907,9096.0,20,25
6908,8914.0,25,82
6909,3542.0,0,82
6910,4853.0,50,4
6911,2296.0,45,26
6912,2182.0,5,34
6913,3583.0,45,62
6914,6332.0,5,1
6915,9797.0,20,25
6916,4120.0,50,42
6917,5614.0,45,92
6918,8812.0,45,27
6919,3148.0,50,4
6920,5086.0,5,3
6921,9281.0,50,47
6922,9983.0,10,16
6923,5606.0,45,35
6924,5739.0,5,25
6925,6727.0,5,25
6926,3052.0,10,94
6927,7995.0,15,67
6928,4354.0,10,87
6929,5198.0,50,71
6930,8245.0,45,71
6931,2399.0,10,17
6932,2452.0,20,17
6933,1859.0,45,94
6934,4324.0,35,10
6935,6119.0,45,84
6936,9334.0,10,64
6937,7122.0,25,52
6938,1885.0,45,44
6939,9989.0,40,17
6940,3123.0,0,13
6941,6386.0,10,91
6942,2851.0,25,73
6943,5074.0,0,97
6944,1634.0,15,41
6945,5142.0,0,32
6946,4902.0,5,98
6947,4904.0,45,52
6948,7652.0,5,3
6949,2591.0,45,87
6950,5930.0,0,53
6951,5920.0,20,76
6952,3534.0,15,20
6953,6226.0,15,19
6954,7887.0,10,10
6955,8899.0,15,79
6956,3629.0,10,13
6957,3826.0,45,5
6958,5993.0,30,32
6959,3850.0,0,84
6960,7183.0,50,60
6961,8231.0,45,35
6962,7654.0,50,40
6963,5666.0,45,24
6964,3186.0,45,87
6965,5807.0,5,54
6966,4447.0,20,18
6967,1294.0,5,76
6968,6479.0,15,51
6969,5119.0,45,94
6970,4533.0,50,7
6971,2952.0,45,34
6972,9785.0,5,45
6973,4926.0,20,84
6974,4538.0,20,38
6975,2589.0,15,43
6976,3216.0,50,78
6977,5299.0,20,22
6978,1040.0,50,61
6979,9330.0,15,15
6980,9895.0,10,58
6981,8750.0,45,96
6982,1102.0,20,7
6983,4387.0,45,91
6984,5061.0,5,70
6985,9856.0,10,12
6986,8422.0,20,3
6987,4997.0,0,69
6988,8899.0,15,16
6989,3718.0,45,75
6990,4498.0,10,65
6991,3758.0,10,92
6992,5929.0,10,88
6993,3472.0,50,30
6994,2954.0,20,97
6995,1803.0,0,93
6996,9945.0,20,77
6997,8401.0,45,91
6998,7013.0,5,39
6999,4458.0,10,24
7000,2438.0,5,11
7001,8008.0,5,47
7002,7983.0,0,79
7003,5797.0,45,51
7004,5718.0,15,30
7005,3447.0,50,94
7006,9972.0,20,27
7007,9450.0,20,63
7008,7391.0,5,81
7009,7509.0,10,98
7010,5559.0,20,23
7011,3869.0,5,52
7012,8639.0,50,20
7013,1231.0,50,74
7014,3358.0,15,27
7015,9706.0,0,98
7016,7993.0,15,44
7017,5512.0,0,74
7018,7497.0,45,33
7019,4753.0,50,93
7020,3439.0,0,96
7021,8035.0,25,55
7022,3395.0,50,33
7023,9004.0,10,76
7024,7115.0,15,5
7025,5072.0,5,49
7026,3452.0,50,4
7027,1268.0,10,24
7028,8595.0,20,63
7029,9658.0,15,65
7030,9971.0,5,39
7031,3152.0,45,36
7032,2580.0,50,29
7033,9568.0,15,46
7034,7463.0,45,9
7035,3693.0,15,5
7036,3887.0,15,80
7037,8011.0,5,79
7038,8014.0,5,19
7039,2902.0,50,85
7040,4558.0,5,24
7041,3768.0,20,22
7042,1267.0,20,56
7043,3706.0,10,93
7044,3047.0,15,96
7045,7170.0,0,32
7046,9587.0,50,23
7047,6992.0,20,83
7048,8331.0,5,95
7049,6673.0,45,59
7050,7985.0,15,11
7051,1623.0,45,26
7052,2813.0,20,98
7053,7079.0,10,25
7054,6384.0,50,48
7055,9625.0,50,70
7056,9840.0,10,21
7057,2681.0,20,80
7058,3684.0,45,3
7059,5442.0,15,4
7060,7996.0,15,69
7061,6208.0,10,1
7062,1597.0,0,68
7063,8550.0,50,83
7064,1385.0,0,81
7065,5493.0,20,19
7066,1241.0,0,45
7067,5024.0,5,16
7068,9069.0,20,92
7069,8406.0,15,78
7070,8460.0,45,30
7071,3083.0,45,81
7072,8572.0,5,65
7073,5985.0,50,97
7074,9319.0,25,14
7075,6518.0,0,78
7076,1976.0,20,42
7077,4776.0,5,1
7078,6432.0,15,17
7079,2524.0,50,56
7080,7706.0,10,83
7081,4947.0,5,39
7082,7662.0,0,72
7083,3021.0,15,26
7084,3083.0,15,15
7085,3808.0,0,11
7086,2275.0,50,17
7087,8311.0,20,36
7088,2878.0,15,85
7089,7325.0,15,22
7090,4971.0,45,85
7091,8823.0,0,93
7092,4027.0,0,35
7093,3097.0,20,79
7094,8789.0,5,47
7095,7944.0,0,56
7096,8026.0,5,5
7097,6684.0,40,4
7098,3488.0,20,46
7099,1428.0,20,72
7100,8823.0,45,53
7101,8628.0,20,47
7102,2120.0,25,69
7103,5064.0,0,8
7104,9401.0,0,43
7105,6814.0,50,25
7106,4093.0,45,70
7107,7781.0,10,11
7108,7889.0,10,67
7109,5436.0,5,23
7110,5093.0,20,34
7111,5812.0,45,12
7112,6874.0,5,69
7113,8619.0,30,61
7114,6132.0,0,42
7115,9167.0,15,33
7116,1883.0,20,6
7117,5061.0,30,46
7118,2245.0,40,3
7119,3712.0,15,29
7120,1978.0,45,44
7121,9635.0,10,58
7122,7228.0,10,55
7123,7956.0,50,86
7124,6955.0,5,56
7125,7719.0,5,43
7126,2706.0,10,93
7127,3307.0,45,90
7128,9700.0,45,39
7129,6039.0,45,14
7130,5447.0,50,80
7131,6235.0,5,93
7132,6391.0,15,20
7133,5579.0,15,82
7134,3847.0,5,34
7135,6017.0,15,18
7136,9325.0,10,18
7137,4131.0,10,13
7138,8183.0,15,9
7139,5723.0,20,39
7140,3712.0,10,11
7141,8637.0,15,22
7142,4710.0,0,95
7143,1146.0,50,57
7144,8383.0,10,61
7145,5170.0,20,55
7146,3802.0,20,27
7147,2626.0,10,48
7148,7734.0,5,19
7149,1407.0,45,90
7150,6913.0,15,73
7151,5075.0,5,70
7152,2385.0,45,58
7153,9091.0,20,73
7154,1844.0,10,2
7155,5139.0,0,87
7156,8133.0,50,19
7157,9033.0,20,29
7158,6714.0,45,88
7159,3587.0,50,5
7160,2278.0,0,57
7161,6462.0,0,70
7162,7301.0,40,69
7163,5163.0,5,35
7164,3960.0,45,57
7165,2850.0,0,1
7166,5888.0,5,69
7167,3625.0,45,90
7168,7898.0,15,46
7169,4857.0,50,10
7170,7325.0,20,22
7171,3236.0,5,12
7172,5148.0,15,33
7173,9971.0,0,98
7174,4424.0,0,12
7175,6859.0,45,53
7176,4606.0,0,17
7177,1187.0,15,4
7178,6367.0,5,70
7179,1970.0,15,81
7180,9207.0,50,93
7181,4475.0,30,87
7182,9168.0,35,62
7183,3890.0,50,17
7184,5682.0,15,35
7185,1588.0,50,65
7186,3474.0,0,39
7187,7102.0,50,19
7188,9517.0,50,20
7189,8278.0,10,49
7190,6668.0,25,3
7191,6200.0,45,21
7192,1099.0,5,6
7193,2301.0,0,4
7194,3439.0,5,69
7195,4483.0,15,22
7196,8537.0,50,17
7197,6271.0,50,69
7198,6285.0,20,60
7199,8777.0,10,13
7200,8783.0,10,53
7201,7362.0,5,12
7202,3673.0,0,45
7203,6585.0,15,10
7204,4361.0,0,84
7205,7395.0,15,23
7206,2453.0,50,72
7207,3773.0,20,83
7208,2361.0,10,37
7209,1748.0,45,22
7210,8530.0,5,71
7211,7402.0,10,71
7212,2248.0,10,89
7213,8604.0,20,94
7214,9284.0,45,98
7215,3798.0,5,25
7216,2148.0,45,49
7217,1188.0,10,15
7218,4627.0,20,77
7219,9189.0,45,98
7220,4189.0,50,35
7221,3132.0,50,6
7222,6157.0,10,32
7223,9416.0,20,40
7224,1964.0,5,48
7225,2227.0,40,16
7226,5123.0,50,38
7227,1267.0,45,78
7228,4314.0,5,99
7229,9573.0,20,22
7230,8382.0,10,21
7231,7391.0,0,94
7232,5743.0,30,16
7233,6132.0,10,12
7234,1827.0,15,86
7235,8279.0,20,64
7236,5629.0,15,27
7237,6373.0,15,9
7238,1263.0,10,30
7239,3022.0,50,39
7240,5750.0,45,73
7241,4730.0,5,56
7242,9405.0,20,29
7243,7795.0,15,51
7244,5155.0,50,12
7245,2168.0,5,56
7246,1431.0,15,62
7247,6080.0,10,11
7248,6465.0,15,50
7249,8721.0,15,94
7250,7081.0,10,22
7251,6989.0,15,53
7252,7625.0,45,54
7253,5769.0,45,17
7254,6166.0,0,71
7255,9643.0,15,20
7256,9767.0,10,25
7257,4466.0,20,59
7258,6925.0,5,7
7259,8604.0,20,28
7260,2055.0,0,97
7261,5812.0,15,96
7262,8086.0,5,71
7263,7056.0,10,95
7264,8237.0,50,42
7265,7898.0,50,35
7266,2151.0,5,92
7267,3349.0,0,99
7268,4167.0,5,3
7269,4712.0,20,30
7270,2124.0,15,73
7271,4858.0,0,12
7272,3796.0,10,96
7273,5332.0,20,30
7274,2108.0,0,48
7275,1166.0,20,2
7276,3991.0,40,70
7277,7789.0,0,48
7278,4735.0,10,6
7279,3879.0,0,53
7280,8099.0,10,50
7281,9672.0,0,55
7282,2274.0,50,86
7283,2651.0,50,68
7284,3680.0,15,53
7285,8555.0,10,15
7286,9707.0,45,51
7287,1086.0,25,25
7288,5970.0,0,44
7289,2766.0,15,7
7290,5365.0,5,56
7291,3792.0,20,7
7292,7348.0,45,23
7293,3095.0,50,54
7294,9812.0,10,49
7295,3441.0,0,46
7296,6838.0,30,34
7297,8432.0,45,60
7298,5677.0,15,97
7299,5374.0,15,98
7300,7702.0,10,73
7301,5768.0,15,76
7302,7839.0,15,21
7303,5019.0,50,93
7304,6298.0,50,18
7305,4279.0,10,49
7306,7313.0,5,45
7307,2037.0,50,60
7308,6248.0,10,73
7309,4413.0,50,73
7310,8300.0,10,50
7311,6523.0,45,50
7312,9412.0,45,73
7313,9417.0,5,18
7314,8534.0,45,99
7315,7196.0,45,38
7316,6358.0,5,98
7317,8847.0,45,26
7318,8382.0,0,48
7319,2453.0,45,27
7320,8877.0,50,26
7321,3188.0,5,6
7322,9956.0,15,66
7323,3110.0,15,88
7324,4552.0,45,77
7325,4854.0,15,34
7326,1421.0,15,67
7327,7218.0,15,24
7328,1458.0,50,32
7329,6352.0,10,6
7330,1321.0,30,50
7331,4778.0,50,6
7332,4548.0,20,53
7333,9679.0,20,44
7334,2242.0,5,76
7335,9911.0,45,89
7336,4207.0,50,12
7337,7641.0,50,24
7338,8477.0,20,56
7339,4492.0,5,4
7340,6009.0,20,24
7341,6298.0,20,25
7342,6968.0,10,23
7343,6145.0,45,55
7344,6717.0,15,43
7345,7258.0,10,19
7346,8326.0,5,82
7347,4774.0,0,88
7348,7233.0,5,68
7349,8294.0,50,62
7350,8427.0,15,10
7351,7619.0,5,48
7352,3446.0,35,17
7353,7606.0,10,27
7354,2030.0,0,83
7355,5329.0,50,71
7356,8830.0,50,96
7357,7375.0,0,81
7358,3391.0,5,85
7359,6969.0,45,62
7360,6919.0,50,68
7361,7337.0,20,63
7362,7791.0,45,52
7363,5361.0,50,78
7364,5698.0,20,75
7365,9521.0,15,13
7366,1635.0,0,4
7367,4913.0,5,21
7368,3787.0,15,3
7369,1335.0,50,6
7370,2682.0,45,75
7371,7603.0,45,8
7372,4072.0,45,77
7373,9410.0,0,78
7374,5492.0,5,74
7375,2626.0,20,39
7376,8931.0,0,3
7377,1116.0,20,75
7378,9957.0,20,33
7379,1450.0,15,99
7380,1309.0,5,80
7381,2110.0,15,26
7382,8438.0,0,38
7383,5452.0,20,20
7384,3492.0,0,56
7385,8931.0,25,28
7386,7595.0,50,30
7387,9579.0,0,36
7388,8761.0,45,21
7389,5521.0,30,27
7390,9364.0,45,54
7391,9237.0,10,31
7392,3755.0,35,66
7393,4606.0,45,14
7394,9144.0,20,57
7395,4538.0,50,67
7396,7315.0,0,25
7397,4028.0,20,19
7398,1973.0,5,61
7399,9605.0,15,90
7400,1271.0,10,96
7401,8007.0,15,90
7402,1567.0,20,76
7403,7300.0,5,88
7404,5333.0,10,1
7405,5473.0,35,50
7406,9295.0,50,18
7407,9531.0,15,69
7408,8827.0,50,26
7409,6731.0,50,19
7410,2875.0,10,87
7411,9586.0,50,38
7412,5909.0,10,49
7413,8463.0,10,44
7414,6013.0,50,48
7415,6644.0,15,75
7416,4326.0,5,63
7417,5315.0,0,16
7418,9984.0,45,82
7419,7423.0,10,30
7420,8992.0,10,85
7421,4366.0,10,38
7422,5693.0,15,5
7423,4805.0,15,9
7424,1548.0,20,6
7425,2844.0,45,58
7426,8905.0,50,85
7427,2614.0,15,74
7428,7328.0,15,80
7429,8167.0,10,17
7430,3053.0,45,22
7431,2497.0,5,55
7432,7522.0,45,18
7433,6673.0,10,25
7434,8229.0,0,24
7435,8493.0,50,60
7436,9116.0,45,95
7437,1415.0,0,50
7438,6338.0,50,26
7439,1779.0,0,90
7440,5800.0,0,77
7441,5640.0,10,28
7442,4521.0,15,65
7443,9390.0,0,12
7444,5781.0,50,66
7445,5954.0,50,86
7446,9240.0,30,99
7447,1169.0,30,74
7448,7085.0,0,9
7449,3518.0,10,63
7450,1834.0,45,30
7451,7427.0,20,19
7452,4094.0,20,35
7453,8873.0,50,54
7454,7888.0,50,48
7455,6881.0,10,68
7456,4516.0,0,89
7457,5013.0,0,37
7458,7314.0,10,13
7459,8307.0,5,14
7460,2663.0,45,32
7461,3904.0,45,83
7462,9862.0,20,69
7463,8682.0,15,34
7464,7789.0,20,19
7465,8088.0,45,99
7466,6254.0,5,43
7467,5869.0,0,15
7468,3879.0,15,29
7469,3539.0,20,5
7470,3045.0,10,51
7471,7026.0,15,96
7472,5341.0,15,32
7473,4094.0,20,43
7474,5093.0,15,64
7475,5921.0,0,71
7476,4003.0,10,8
7477,4456.0,45,78
7478,6817.0,15,70
7479,1966.0,45,38
7480,8825.0,50,34
7481,7993.0,45,5
7482,1659.0,10,50
7483,7090.0,0,75
7484,7976.0,45,19
7485,6404.0,45,64
7486,8815.0,0,86
7487,2620.0,30,56
7488,3557.0,15,77
7489,5757.0,20,7
7490,4655.0,45,38
7491,4124.0,15,28
7492,6443.0,10,29
7493,7473.0,5,18
7494,8777.0,10,28
7495,2874.0,15,90
7496,1554.0,25,29
7497,1173.0,45,61
7498,7251.0,20,85
7499,7605.0,10,62
7500,8390.0,10,79
7501,3229.0,50,96
7502,5465.0,50,91
7503,1857.0,10,80
7504,9315.0,45,53
7505,9104.0,45,64
7506,5125.0,0,48
7507,3720.0,10,1
7508,3120.0,50,50
7509,1981.0,20,39
7510,5334.0,50,88
7511,3463.0,15,23
7512,4913.0,0,26
7513,2055.0,50,8
7514,8253.0,20,13
7515,5498.0,45,89
7516,7857.0,0,59
7517,2951.0,50,79
7518,9026.0,0,70
7519,3489.0,50,35
7520,6648.0,20,87
7521,7755.0,15,31
7522,5242.0,0,69
7523,4900.0,10,91
7524,2379.0,5,41
7525,2704.0,0,82
7526,6180.0,15,77
7527,4443.0,10,1
7528,8449.0,10,12
7529,1144.0,50,41
7530,8061.0,15,75
7531,8728.0,20,92
7532,3825.0,15,94
7533,6025.0,5,22
7534,9078.0,50,19
7535,4408.0,5,60
7536,6728.0,20,94
7537,7463.0,10,33
7538,4089.0,5,86
7539,7371.0,5,80
7540,8272.0,15,37
7541,1142.0,50,1
7542,5280.0,10,11
7543,2448.0,15,78
7544,9514.0,0,82
7545,6277.0,15,8
7546,9478.0,45,54
7547,4809.0,15,38
7548,7244.0,45,95
7549,4254.0,20,11
7550,3346.0,5,49
7551,2035.0,50,34
7552,1210.0,15,46
7553,5136.0,10,15
7554,2682.0,50,35
7555,3003.0,5,53
7556,9254.0,5,72
7557,1077.0,10,72
7558,5084.0,0,58
7559,4574.0,10,88
7560,7125.0,20,82
7561,1671.0,0,97
7562,3944.0,50,24
7563,1418.0,15,60
7564,1883.0,15,82
7565,2981.0,20,3
7566,7333.0,5,63
7567,7309.0,50,96
7568,9039.0,10,92
7569,1939.0,15,64
7570,9863.0,45,24
7571,3039.0,50,42
7572,6637.0,20,36
7573,9216.0,35,59
7574,1997.0,50,34
7575,3132.0,15,93
7576,2597.0,20,64
7577,2685.0,10,48
7578,4961.0,20,42
7579,1282.0,5,98
7580,1475.0,50,57
7581,8084.0,15,53
7582,1558.0,5,80
7583,5603.0,45,94
7584,1824.0,15,22
7585,7841.0,50,25
7586,2654.0,10,98
7587,3542.0,10,50
7588,5079.0,40,42
7589,9154.0,0,22
7590,2301.0,20,86
7591,9738.0,15,41
7592,5387.0,0,76
7593,8051.0,20,94
7594,5277.0,45,40
7595,8184.0,0,89
7596,5882.0,10,32
7597,9241.0,10,6
7598,1459.0,0,63
7599,3614.0,0,7
7600,6886.0,0,83
7601,5117.0,5,8
7602,3980.0,50,16
7603,7838.0,15,42
7604,9485.0,50,60
7605,5749.0,20,91
7606,3317.0,15,75
7607,7068.0,45,68
7608,2369.0,10,96
7609,7437.0,50,24
7610,5225.0,5,95
7611,6188.0,45,50
7612,4018.0,45,16
7613,6990.0,5,96
7614,3737.0,5,97
7615,7867.0,15,29
7616,9463.0,15,17
7617,8209.0,10,78
7618,2995.0,10,22
7619,7621.0,15,81
7620,7291.0,40,29
7621,6289.0,20,71
7622,7708.0,45,18
7623,7354.0,5,21
7624,4412.0,15,30
7625,4909.0,45,82
7626,5048.0,10,11
7627,6878.0,20,64
7628,9271.0,40,68
7629,8918.0,30,60
7630,2795.0,0,22
7631,2270.0,45,15
7632,2502.0,50,1
7633,7852.0,5,65
7634,5106.0,20,95
7635,9079.0,5,22
7636,6495.0,5,24
7637,6171.0,20,67
7638,5306.0,10,87
7639,8137.0,45,85
7640,3639.0,5,53
7641,1755.0,15,23
7642,9968.0,10,15
7643,5366.0,20,76
7644,3750.0,45,56
7645,9463.0,45,17
7646,8001.0,45,46
7647,9418.0,50,79
7648,4516.0,25,86
7649,5013.0,20,22
7650,4833.0,5,71
7651,6949.0,15,77
7652,8613.0,50,28
7653,7367.0,0,63
7654,9481.0,50,61
7655,7175.0,25,30
7656,2388.0,15,64
7657,5493.0,10,9
7658,9619.0,45,14
7659,5042.0,20,45
7660,6900.0,10,59
7661,2949.0,20,92
7662,1768.0,10,87
7663,2161.0,15,13
7664,7123.0,50,45
7665,5280.0,0,31
7666,3865.0,10,76
7667,2953.0,10,20
7668,9958.0,0,60
7669,9187.0,50,39
7670,5550.0,0,39
7671,1901.0,50,92
7672,5851.0,5,51
7673,9944.0,35,19
7674,2012.0,10,45
7675,7339.0,0,51
7676,3585.0,15,87
7677,2087.0,20,46
7678,3417.0,50,35
7679,8813.0,15,76
7680,3633.0,50,11
7681,6888.0,0,26
7682,9511.0,10,79
7683,9582.0,15,78
7684,8294.0,5,3
7685,4889.0,50,98
7686,8462.0,10,73
7687,5255.0,15,55
7688,2130.0,50,29
7689,9813.0,0,33
7690,6346.0,10,30
7691,4591.0,0,66
7692,3725.0,0,71
7693,7397.0,0,24
7694,3789.0,20,31
7695,6107.0,0,79
7696,2349.0,20,77
7697,2545.0,20,6
7698,2473.0,15,58
7699,7669.0,20,51
7700,6453.0,5,45
7701,3489.0,10,97
7702,3952.0,30,54
7703,2757.0,40,3
7704,4874.0,20,88
7705,6288.0,15,79
7706,9394.0,0,1
7707,4759.0,20,88
7708,1744.0,10,74
7709,8805.0,45,41
7710,6633.0,15,68
7711,3627.0,15,95
7712,3175.0,0,88
7713,1585.0,20,61
7714,3737.0,5,42
7715,3059.0,0,13
7716,5105.0,50,66
7717,5502.0,15,92
7718,4703.0,45,29
7719,2943.0,50,17
7720,4375.0,10,42
7721,7421.0,45,57
7722,4620.0,50,3
7723,1684.0,10,20
7724,5762.0,45,44
7725,2343.0,15,83
7726,4243.0,5,26
7727,6912.0,45,71
7728,2869.0,50,4
7729,3860.0,15,87
7730,1326.0,40,51
7731,1511.0,50,63
7732,2966.0,5,52
7733,2366.0,5,32
7734,6245.0,0,48
7735,9057.0,10,2
7736,9019.0,0,70
7737,4235.0,45,93
7738,3213.0,5,33
7739,5295.0,30,82
7740,1173.0,50,60
7741,2958.0,20,28
7742,2297.0,15,9
7743,1005.0,50,75
7744,3819.0,0,25
7745,7819.0,25,8
7746,3010.0,20,77
7747,9142.0,15,66
7748,8270.0,45,61
7749,4481.0,20,13
7750,3526.0,15,7
7751,2474.0,15,70
7752,5717.0,15,37
7753,9064.0,50,52
7754,9454.0,15,25
7755,7150.0,5,20
7756,7535.0,15,98
7757,8131.0,5,31
7758,3854.0,50,8
7759,3388.0,50,87
7760,9349.0,30,80
7761,1943.0,10,23
7762,6929.0,45,87
7763,8665.0,15,63
7764,3179.0,5,39
7765,7020.0,0,86
7766,3620.0,50,30
7767,8143.0,20,41
7768,9451.0,25,1
7769,9756.0,20,31
7770,7500.0,5,35
7771,4577.0,10,49
7772,1122.0,45,30
7773,3933.0,20,97
7774,5696.0,50,15
7775,1831.0,10,31
7776,5435.0,20,57
7777,1587.0,0,96
7778,8727.0,0,70
7779,4171.0,0,93
7780,1039.0,10,2
7781,3994.0,40,16
7782,8631.0,45,95
7783,9382.0,15,8
7784,8338.0,30,39
7785,6460.0,45,38
7786,2277.0,50,56
7787,4307.0,15,2
7788,4547.0,15,68
7789,4269.0,50,3
7790,3027.0,45,36
7791,2278.0,15,15
7792,6166.0,45,25
7793,1462.0,5,80
7794,8640.0,0,29
7795,9119.0,15,30
7796,8106.0,45,6
7797,3996.0,5,45
7798,7835.0,50,17
7799,8123.0,5,51
7800,5021.0,50,51
7801,5313.0,5,13
7802,9271.0,0,77
7803,2387.0,45,50
7804,2517.0,15,67
7805,2433.0,0,18
7806,1896.0,50,72
7807,6747.0,0,82
7808,5560.0,5,35
7809,1169.0,5,23
7810,5615.0,5,50
7811,3692.0,15,22
7812,9533.0,0,53
7813,8689.0,15,18
7814,1743.0,5,90
7815,4368.0,25,17
7816,1895.0,50,33
7817,5185.0,45,99
7818,9554.0,10,98
7819,7885.0,20,73
7820,7691.0,20,77
7821,2309.0,20,37
7822,5310.0,0,55
7823,1840.0,35,42
7824,9108.0,10,29
7825,8044.0,10,60
7826,6546.0,0,36
7827,8651.0,35,12
7828,7116.0,20,47
7829,4588.0,20,88
7830,8750.0,50,29
7831,8741.0,10,3
7832,3572.0,50,5
7833,8015.0,20,1
7834,9520.0,50,63
7835,3239.0,50,28
7836,3902.0,50,93
7837,3224.0,0,85
7838,4628.0,45,20
7839,8859.0,10,52
7840,7657.0,20,87
7841,4354.0,20,82
7842,5247.0,45,51
